,C ID,C B1,C B2,C B3,C B4,C B5,C B6,C B7,C B8,F ID,F B1,F B2,F B3,F B4,F B5,F B6,F B7,F B8
346,418321152,204,11,25,21,0,0,0,0,[],0,0,0,0,0,0,0,0
347,418321152,171,11,25,21,0,0,0,0,[],0,0,0,0,0,0,0,0
348,418321152,135,11,25,21,0,0,0,0,[],0,0,0,0,0,0,0,0
349,418321152,98,11,25,21,0,0,0,0,[],0,0,0,0,0,0,0,0
350,418321152,59,11,25,21,0,0,0,0,[],0,0,0,0,0,0,0,0
351,418321152,17,11,25,21,0,0,0,0,[],0,0,0,0,0,0,0,0
352,418321152,231,10,25,21,0,0,0,0,[],0,0,0,0,0,0,0,0
353,418321152,187,10,25,21,0,0,0,0,[],0,0,0,0,0,0,0,0
354,418321152,142,10,25,21,0,0,0,0,[],0,0,0,0,0,0,0,0
355,418321152,95,10,25,21,0,0,0,0,[],0,0,0,0,0,0,0,0
356,418321152,53,10,25,21,0,0,0,0,[],0,0,0,0,0,0,0,0
357,418321152,7,10,25,21,0,0,0,0,[],0,0,0,0,0,0,0,0
358,418321152,212,9,25,21,0,0,0,0,[],0,0,0,0,0,0,0,0
359,418321152,160,9,25,21,0,0,0,0,[],0,0,0,0,0,0,0,0
360,418321152,107,9,25,21,0,0,0,0,[],0,0,0,0,0,0,0,0
361,418321152,54,9,25,21,0,0,0,0,[],0,0,0,0,0,0,0,0
362,418321152,7,9,25,21,0,0,0,0,[],0,0,0,0,0,0,0,0
363,418321152,220,16,25,21,0,0,0,0,[],0,0,0,0,0,0,0,0
364,418321152,164,16,25,21,0,0,0,0,[],0,0,0,0,0,0,0,0
365,418321152,109,16,25,21,0,0,0,0,[],0,0,0,0,0,0,0,0
366,418321152,53,16,25,21,0,0,0,0,[],0,0,0,0,0,0,0,0
367,418321152,4,16,25,21,0,0,0,0,[],0,0,0,0,0,0,0,0
368,418321152,203,7,25,21,0,0,0,0,[],0,0,0,0,0,0,0,0
369,418321152,147,7,25,21,0,0,0,0,[],0,0,0,0,0,0,0,0
370,418321152,99,7,25,21,0,0,0,0,[],0,0,0,0,0,0,0,0
371,418321152,44,7,25,21,0,0,0,0,[],0,0,0,0,0,0,0,0
372,418321152,253,6,25,21,0,0,0,0,[],0,0,0,0,0,0,0,0
373,418321152,198,6,25,21,0,0,0,0,[],0,0,0,0,0,0,0,0
374,418321152,145,6,25,21,0,0,0,0,[],0,0,0,0,0,0,0,0
375,418321152,98,6,25,21,0,0,0,0,[],0,0,0,0,0,0,0,0
376,418321152,45,6,25,21,0,0,0,0,[],0,0,0,0,0,0,0,0
377,418321152,248,5,25,21,0,0,0,0,[],0,0,0,0,0,0,0,0
378,418321152,197,5,25,21,0,0,0,0,[],0,0,0,0,0,0,0,0
379,418321152,156,5,25,21,0,0,0,0,[],0,0,0,0,0,0,0,0
380,418321152,116,5,25,21,0,0,0,0,[],0,0,0,0,0,0,0,0
381,418321152,67,5,25,21,0,0,0,0,[],0,0,0,0,0,0,0,0
382,418321152,24,5,25,21,0,0,0,0,[],0,0,0,0,0,0,0,0
383,418321152,234,8,25,21,0,0,0,0,[],0,0,0,0,0,0,0,0
384,418321152,195,8,25,21,0,0,0,0,[],0,0,0,0,0,0,0,0
385,418321152,152,8,25,21,0,0,0,0,[],0,0,0,0,0,0,0,0
386,418321152,118,8,25,21,0,0,0,0,[],0,0,0,0,0,0,0,0
387,418321152,77,8,25,21,0,0,0,0,[],0,0,0,0,0,0,0,0
388,418321152,37,8,25,21,0,0,0,0,[],0,0,0,0,0,0,0,0
389,418321152,6,8,25,21,0,0,0,0,[],0,0,0,0,0,0,0,0
390,418321152,229,3,25,21,0,0,0,0,[],0,0,0,0,0,0,0,0
391,418321152,196,3,25,21,0,0,0,0,[],0,0,0,0,0,0,0,0
392,418321152,168,3,25,21,0,0,0,0,[],0,0,0,0,0,0,0,0
393,418321152,139,3,25,21,0,0,0,0,[],0,0,0,0,0,0,0,0
394,418321152,113,3,25,21,0,0,0,0,[],0,0,0,0,0,0,0,0
395,418321152,90,3,25,21,0,0,0,0,[],0,0,0,0,0,0,0,0
396,418321152,70,3,25,21,0,0,0,0,[],0,0,0,0,0,0,0,0
397,418321152,53,3,25,21,0,0,0,0,[],0,0,0,0,0,0,0,0
398,418321152,35,3,25,21,0,0,0,0,[],0,0,0,0,0,0,0,0
399,418321152,20,3,25,21,0,0,0,0,[],0,0,0,0,0,0,0,0
400,418321152,16,3,25,21,0,0,0,0,[],0,0,0,0,0,0,0,0
401,418321152,254,4,25,21,0,0,0,0,[],0,0,0,0,0,0,0,0
402,418321152,246,4,25,21,0,0,0,0,[],0,0,0,0,0,0,0,0
403,418321152,241,4,25,21,0,0,0,0,[],0,0,0,0,0,0,0,0
404,418321152,238,4,25,21,0,0,0,0,[],0,0,0,0,0,0,0,0
405,418321152,238,4,25,21,0,0,0,0,[],0,0,0,0,0,0,0,0
406,418321152,240,4,25,21,0,0,0,0,[],0,0,0,0,0,0,0,0
407,418321152,245,4,25,21,0,0,0,0,[],0,0,0,0,0,0,0,0
408,418321152,251,4,25,21,0,0,0,0,[],0,0,0,0,0,0,0,0
409,418321152,3,3,25,21,0,0,0,0,[],0,0,0,0,0,0,0,0
410,418321152,13,3,25,21,0,0,0,0,[],0,0,0,0,0,0,0,0
411,418321152,26,3,25,21,0,0,0,0,[],0,0,0,0,0,0,0,0
412,418321152,42,3,25,21,0,0,0,0,[],0,0,0,0,0,0,0,0
413,418321152,60,3,25,21,0,0,0,0,[],0,0,0,0,0,0,0,0
414,418321152,77,3,25,21,0,0,0,0,[],0,0,0,0,0,0,0,0
415,418321152,100,3,25,21,0,0,0,0,[],0,0,0,0,0,0,0,0
416,418321152,121,3,25,21,0,0,0,0,[],0,0,0,0,0,0,0,0
417,418321152,148,3,25,21,0,0,0,0,[],0,0,0,0,0,0,0,0
418,418321152,177,3,25,21,0,0,0,0,[],0,0,0,0,0,0,0,0
419,418321152,208,3,25,21,0,0,0,0,[],0,0,0,0,0,0,0,0
420,418321152,241,3,25,21,0,0,0,0,[],0,0,0,0,0,0,0,0
421,418321152,20,8,25,21,0,0,0,0,[],0,0,0,0,0,0,0,0
422,418321152,58,8,25,21,0,0,0,0,[],0,0,0,0,0,0,0,0
423,418321152,92,8,25,21,0,0,0,0,[],0,0,0,0,0,0,0,0
424,418321152,133,8,25,21,0,0,0,0,[],0,0,0,0,0,0,0,0
425,418321152,169,8,25,21,0,0,0,0,[],0,0,0,0,0,0,0,0
426,418321152,211,8,25,21,0,0,0,0,[],0,0,0,0,0,0,0,0
427,418321152,255,8,25,21,0,0,0,0,[],0,0,0,0,0,0,0,0
428,418321152,45,5,25,21,0,0,0,0,[],0,0,0,0,0,0,0,0
