,time,C position,C speed,C current max,F position,F pos check,F speed,F current,F voltage err,F temp err,F motion,F overload,F backdrive,F parameter,F saturation,F fatal err
248,26.266682,243.2242295575453,50,10,246.60000000000002,133.3761316872428,35,1.3,0,0,False,False,False,False,False,False
249,26.373183,242.06350147216278,50,10,243.3,129.96594650205762,50,2.8000000000000003,0,0,False,False,False,False,False,False
250,26.47201,240.64448754015746,50,10,242.3,129.96594650205762,0,2.3000000000000003,0,0,False,False,False,False,False,False
251,26.578551,239.58464697841583,50,10,242.20000000000002,126.55576131687242,10,0.9,0,0,False,False,False,False,False,False
252,26.68516,238.00446500457286,50,10,240.8,126.55576131687242,0,2.8000000000000003,0,0,False,False,False,False,False,False
253,26.790139,236.29759088949606,50,10,240.20000000000002,123.52448559670782,30,0.9,0,0,False,False,False,False,False,False
254,26.898697,234.77735880144326,50,10,237.8,123.52448559670782,35,2.3000000000000003,0,0,False,False,False,False,False,False
255,27.001803,232.62187590796282,50,10,235.8,120.11430041152263,0,3.0,0,0,False,False,False,False,False,False
256,27.108487,230.94461088015032,50,10,235.20000000000002,120.11430041152263,30,1.0,0,0,False,False,False,False,False,False
257,27.213906,228.9140732824422,50,10,232.9,117.08302469135802,35,2.3000000000000003,0,0,False,False,False,False,False,False
258,27.318476,226.90224645791034,50,10,231.9,117.08302469135802,0,2.2,0,0,False,False,False,True,False,False
259,27.425391,224.81438354725248,50,10,231.9,114.05174897119342,0,1.4000000000000001,0,0,False,False,False,True,False,False
260,27.53014,222.06342966387524,50,10,231.9,114.05174897119342,0,0.0,0,0,False,False,False,True,False,False
261,27.630594,219.69802707976305,50,10,231.9,110.64156378600823,0,0.0,0,0,False,False,False,True,False,False
262,27.737131,217.91882172614496,50,10,231.9,110.64156378600823,0,0.0,0,0,False,False,False,True,False,False
263,27.838251,214.84941337804594,50,10,231.9,107.61028806584362,0,0.0,0,0,False,False,False,True,False,False
264,27.94594,213.04436253717694,50,10,231.9,107.61028806584362,0,0.0,0,0,False,False,False,True,False,False
265,28.04716,209.9264702882493,50,10,231.9,104.57901234567902,0,0.0,0,0,False,False,False,True,False,False
266,28.151244,207.7277223062245,50,10,231.8,104.57901234567902,0,0.0,0,0,False,False,False,True,False,False
267,28.255054,204.98892880636174,50,10,231.9,101.54773662551442,0,0.0,0,0,False,False,False,True,False,False
268,28.358506,202.25173151261396,50,10,231.9,101.54773662551442,0,0.0,0,0,False,False,False,True,False,False
269,28.468891,199.50670229016504,50,10,231.9,98.89537037037037,10,25.700000000000003,0,0,False,False,False,False,False,False
270,28.575275,195.7659435825729,50,10,230.3,98.89537037037037,50,2.3000000000000003,0,0,False,False,False,False,False,False
271,28.676142,192.9131758975345,50,10,227.0,96.62191358024691,50,2.9000000000000004,0,0,False,False,False,False,False,False
272,28.782042,190.62310803334674,50,10,121.2,96.62191358024691,50,3.2,0,0,False,False,False,False,False,False
273,28.890941,187.58517181563238,50,10,118.5,93.9695473251029,50,3.2,0,0,False,False,False,False,False,False
274,28.992043,183.65922670116575,50,10,217.3,93.9695473251029,50,1.7000000000000002,0,0,False,False,False,False,False,False
275,29.101427,181.4288424772069,50,10,214.20000000000002,91.69609053497943,50,1.7000000000000002,0,0,False,False,False,False,False,False
276,29.202018,177.32535475433184,50,10,211.10000000000002,91.69609053497943,50,1.7000000000000002,0,0,False,False,False,False,False,False
277,29.310897,175.08664475338895,50,10,207.60000000000002,90.93827160493827,50,1.7000000000000002,0,0,False,False,False,False,False,False
278,29.412201,170.7866313493943,50,10,204.4,90.93827160493827,50,1.7000000000000002,0,0,False,False,False,False,False,False
279,29.518817,168.56207908417517,50,10,201.20000000000002,89.42263374485597,50,1.7000000000000002,0,0,False,False,False,False,False,False
280,29.625304,164.7850355478214,50,10,197.5,89.42263374485597,50,1.7000000000000002,0,0,False,False,False,False,False,False
281,29.733841,161.71105957096484,50,10,194.4,89.04372427983539,50,1.7000000000000002,0,0,False,False,False,False,False,False
282,29.834769,157.92855792352594,50,10,191.20000000000002,89.04372427983539,50,3.2,0,0,False,False,False,False,False,False
283,29.940126,155.20759779389144,50,10,187.70000000000002,87.90699588477366,50,3.2,0,0,False,False,False,False,False,False
284,30.04984,152.12336854556906,50,10,184.70000000000002,87.90699588477366,50,3.2,0,0,False,False,False,False,False,False
285,30.151903,148.04561398490378,50,10,181.3,86.77026748971193,50,3.2,0,0,False,False,False,False,False,False
286,30.260986,145.52312506274768,50,10,178.10000000000002,86.77026748971193,50,3.2,0,0,False,False,False,False,False,False
287,30.362333,141.2946840291336,50,10,175.10000000000002,86.39135802469137,50,3.2,0,0,False,False,False,False,False,False
288,30.470143,138.8348605300189,50,10,171.70000000000002,86.39135802469137,50,3.2,0,0,False,False,False,False,False,False
289,30.575996,134.81986479135247,50,10,168.3,83.73899176954733,50,3.2,0,0,False,False,False,False,False,False
290,30.678203,131.46659990197622,50,10,165.3,83.73899176954733,50,3.2,0,0,False,False,False,False,False,False
291,30.787041,129.17787719765124,50,10,161.60000000000002,80.32880658436214,50,3.2,0,0,False,False,False,False,False,False
292,30.889396,125.17270122991005,50,10,158.5,80.32880658436214,50,3.2,0,0,False,False,False,False,False,False
293,30.994402,122.59170069133897,50,10,156.10000000000002,77.29753086419753,10,2.3000000000000003,0,0,False,False,False,False,False,False
294,31.103639,119.28429229398266,50,10,155.60000000000002,77.29753086419753,50,2.3000000000000003,0,0,False,False,False,False,False,False
295,31.207244,115.72880026548765,50,10,158.70000000000002,73.88734567901234,50,2.5,0,0,False,False,False,False,False,False
296,31.31635,113.11482362564568,50,10,162.3,73.88734567901234,50,2.6,0,0,False,False,False,False,False,False
297,31.418724,109.40430892527215,50,10,165.4,71.23497942386832,50,2.7,0,0,False,False,False,False,False,False
298,31.527243,107.1274347529494,50,10,168.9,71.23497942386832,50,2.8000000000000003,0,0,False,False,False,False,False,False
299,31.64182,103.35562368856984,50,10,172.5,67.82479423868313,50,2.9000000000000004,0,0,False,False,False,False,False,False
300,31.734227,100.3520797584556,50,10,175.4,67.82479423868313,50,2.9000000000000004,0,0,False,False,False,False,False,False
301,31.844331,98.46496461478434,50,10,178.3,64.79351851851852,10,2.1,0,0,False,False,False,False,False,False
302,31.947419,94.67224568036826,50,10,178.4,64.79351851851852,50,2.2,0,0,False,False,False,False,False,False
303,32.059278,92.78345160577211,50,10,175.8,62.52006172839506,50,2.6,0,0,False,False,False,False,False,False
304,32.15804,89.1161641988854,50,10,172.3,62.52006172839506,50,2.9000000000000004,0,0,False,False,False,False,False,False
305,32.26146,87.2988513261788,50,10,169.20000000000002,60.62551440329218,50,3.0,0,0,False,False,False,False,False,False
306,32.371348,85.02359581844539,50,10,165.9,60.62551440329218,50,3.2,0,0,False,False,False,False,False,False
307,32.478001,81.75686335266515,50,10,162.4,60.62551440329218,50,3.2,0,0,False,False,False,False,False,False
308,32.582444,79.34087810038342,50,10,159.5,60.62551440329218,50,3.2,0,0,False,False,False,False,False,False
309,32.684619,77.11604196177024,50,10,156.10000000000002,62.89897119341564,50,3.2,0,0,False,False,False,False,False,False
310,32.79436,75.51503806098013,50,10,152.70000000000002,62.89897119341564,50,3.2,0,0,False,False,False,False,False,False
311,32.895812,72.78462458357268,50,10,149.6,66.6880658436214,50,3.2,0,0,False,False,False,False,False,False
312,33.004375,71.21321803761256,50,10,146.1,66.6880658436214,50,3.2,0,0,False,False,False,False,False,False
313,33.106628,68.71407502316343,50,10,142.6,70.09825102880659,50,3.1,0,0,False,False,False,False,False,False
314,33.215163,67.27836569969219,50,10,139.5,70.09825102880659,50,3.1,0,0,False,False,False,False,False,False
315,33.320186,65.05674125716622,50,10,136.0,73.1295267489712,50,3.1,0,0,False,False,False,False,False,False
316,33.425159,63.64940998080748,50,10,132.8,73.1295267489712,50,3.1,0,0,False,False,False,False,False,False
317,33.529785,61.911291317690626,50,10,129.8,76.1608024691358,50,3.1,0,0,False,False,False,False,False,False
318,33.638334,60.57047491235764,50,10,126.10000000000001,76.1608024691358,50,3.1,0,0,False,False,False,False,False,False
319,33.740754,58.751560815065616,50,10,123.0,79.57098765432099,50,3.0,0,0,False,False,False,False,False,False
320,33.847073,57.850057107286844,50,10,120.0,79.57098765432099,50,3.1,0,0,False,False,False,False,False,False
321,33.950953,56.44097998201566,50,10,116.5,82.98117283950617,25,3.1,0,0,False,False,False,False,False,False
322,34.060537,55.47257762486646,50,10,113.4,82.98117283950617,35,2.6,0,0,False,False,False,False,False,False
323,34.162098,54.16416022199624,50,10,110.9,86.01244855967079,35,2.3000000000000003,0,0,False,False,False,False,False,False
324,34.270807,53.51697837569699,50,10,105.60000000000001,86.01244855967079,35,2.1,0,0,False,False,False,False,False,False
325,34.375349,52.49829149587376,50,10,106.0,89.42263374485597,0,2.2,0,0,False,False,False,False,False,False
326,34.483624,51.8307408369581,50,10,105.5,89.42263374485597,30,0.9,0,0,False,False,False,False,False,False
327,34.583808,51.267969911436595,50,10,103.9,92.45390946502057,0,2.5,0,0,False,False,False,False,False,False
328,34.695007,50.88824874149182,50,10,103.5,92.45390946502057,30,1.5,0,0,False,False,False,False,False,False
329,34.797313,50.409973187348655,50,10,100.60000000000001,95.10627572016462,50,3.0,0,0,False,False,False,False,False,False
330,34.907133,50.21705113933959,50,10,97.30000000000001,95.10627572016462,50,3.0,0,0,False,False,False,False,False,False
331,35.012236,50.02719511444192,50,10,94.2,97.75864197530865,50,3.1,0,0,False,False,False,False,False,False
332,35.114386,50.001238479639426,50,10,90.60000000000001,97.75864197530865,50,3.1,0,0,False,False,False,False,False,False
333,35.223454,50.05401960413597,50,10,87.5,100.0320987654321,50,3.0,0,0,False,False,False,False,False,False
334,35.324532,50.27609522859041,50,10,84.30000000000001,100.0320987654321,50,3.1,0,0,False,False,False,False,False,False
335,35.433389,50.48513374479289,50,10,81.10000000000001,102.30555555555556,35,2.4000000000000004,0,0,False,False,False,False,False,False
336,35.537172,50.994586659695486,50,10,79.10000000000001,102.30555555555556,35,2.2,0,0,False,False,False,False,False,False
337,35.644818,51.379073650291545,50,10,77.4,104.57901234567902,0,2.2,0,0,False,False,False,False,False,False
