,time,C position,C speed,C current max,F position,F speed,F current,F voltage err,F temp err,F motion,F overload,F backdrive,F parameter,F saturation,F fatal err
677,112.072254,261.2366614141953,70,10,161.3,65,4.6000000000000005,0,0,False,False,False,False,False,False
678,112.229118,253.55496455962623,70,10,156.4,65,4.5,0,0,False,False,False,False,False,False
679,112.395081,245.38668529207655,70,10,151.20000000000002,65,4.5,0,0,False,False,False,False,False,False
680,112.551501,237.36375717257476,70,10,146.20000000000002,65,4.4,0,0,False,False,False,False,False,False
681,112.7136,228.97218637303402,70,10,141.20000000000002,65,4.4,0,0,False,False,False,False,False,False
682,112.881209,220.21997355102312,70,10,136.0,65,4.4,0,0,False,False,False,False,False,False
683,113.043968,211.470494031983,70,10,131.0,65,4.4,0,0,False,False,False,False,False,False
684,113.200542,202.95885012776463,70,10,75.2,65,4.4,0,0,False,False,False,False,False,False
685,113.357657,194.39021823585557,70,10,121.0,65,4.3,0,0,False,False,False,False,False,False
686,113.520728,185.43915470357206,70,10,116.0,65,4.3,0,0,False,False,False,False,False,False
687,113.679769,176.74485877204037,70,10,111.10000000000001,65,4.3,0,0,False,False,False,False,False,False
688,113.844515,167.74159507062697,70,10,105.80000000000001,65,4.3,0,0,False,False,False,False,False,False
689,114.007989,158.83029942187716,70,10,100.60000000000001,65,4.3,0,0,False,False,False,False,False,False
690,114.170047,149.87994066559213,70,10,95.9,65,4.3,0,0,False,False,False,False,False,False
691,114.330454,141.21234353255488,70,10,90.4,65,4.3,0,0,False,False,False,False,False,False
692,114.492347,132.50870744511766,70,10,85.2,65,4.3,0,0,False,False,False,False,False,False
693,114.654182,123.9594882130612,70,10,80.4,65,4.2,0,0,False,False,False,False,False,False
694,114.815224,115.59994077826707,70,10,75.2,65,4.2,0,0,False,False,False,False,False,False
695,114.972689,107.4456032082395,70,10,70.3,65,4.2,0,0,False,False,False,False,False,False
696,115.132995,99.39244218672387,70,10,65.5,65,4.2,0,0,False,False,False,False,False,False
697,115.295765,91.48070964177046,70,10,60.1,65,4.3,0,0,False,False,False,False,False,False
698,115.456912,83.88012282636404,70,10,55.0,65,4.3,0,0,False,False,False,False,False,False
699,115.620452,76.24181186864038,70,10,49.800000000000004,65,4.3,0,0,False,False,False,False,False,False
700,115.781273,69.0953665639874,70,10,44.2,65,4.3,0,0,False,False,False,False,False,False
701,115.940433,62.20049098878849,70,10,39.0,65,4.2,0,0,False,False,False,False,False,False
702,116.097314,55.744764233590175,70,10,34.0,65,4.2,0,0,False,False,False,False,False,False
703,116.258887,49.436031317493345,70,10,28.5,65,4.2,0,0,False,False,False,False,False,False
704,116.421104,43.41644662039619,70,10,23.5,65,4.1000000000000005,0,0,False,False,False,False,False,False
705,116.579854,37.77533053347079,70,10,18.400000000000002,65,4.3,0,0,False,False,False,False,False,False
706,116.742595,32.45128225643592,70,10,13.600000000000001,65,4.3,0,0,False,False,False,False,False,False
707,116.899113,27.604307652111572,70,10,8.700000000000001,50,1.7000000000000002,0,0,False,False,False,False,False,False
708,117.05788,23.0932116536419,70,10,824.6,35,2.0,0,0,False,False,False,False,False,False
709,117.224362,18.778848090908895,70,10,2.9000000000000004,0,2.7,0,0,False,False,False,False,False,False
710,117.384229,14.983964602053419,70,10,2.5,0,0.5,0,0,False,False,False,False,False,False
711,117.542231,11.686640893376534,70,10,2.5,0,0.0,0,0,False,False,False,False,False,False
712,117.702106,8.739355580631297,70,10,2.5,15,0.8,0,0,False,False,False,False,False,False
713,117.859489,6.2308451390974255,70,10,2.3000000000000003,35,1.6,0,0,False,False,False,False,False,False
714,118.015464,4.168864271557453,70,10,4.800000000000001,35,1.2000000000000002,0,0,False,False,False,False,False,False
715,118.175884,2.4705987640519425,70,10,7.4,35,1.3,0,0,False,False,False,False,False,False
716,118.33178,1.2418017165421702,70,10,8.9,10,1.1,0,0,False,False,False,False,False,False
717,118.490655,0.42550835885421634,70,10,10.700000000000001,35,2.0,0,0,False,False,False,False,False,False
718,118.654918,0.0283257084652746,70,10,13.100000000000001,35,1.7000000000000002,0,0,False,False,False,False,False,False
719,118.816727,0.09719069348784615,70,10,15.9,35,1.7000000000000002,0,0,False,False,False,False,False,False
720,118.978715,0.6116367854630198,70,10,837.0,35,3.2,0,0,False,False,False,False,False,False
721,119.140265,1.5886555666475033,70,10,21.0,35,1.7000000000000002,0,0,False,False,False,False,False,False
722,119.30123,3.0001962509080045,70,10,24.0,65,4.5,0,0,False,False,False,False,False,False
723,119.459938,4.791545412679454,70,10,28.6,65,4.6000000000000005,0,0,False,False,False,False,False,False
724,119.617445,7.049442281460188,70,10,34.300000000000004,65,4.3,0,0,False,False,False,False,False,False
725,119.78556,9.858465475173091,70,10,39.400000000000006,65,4.2,0,0,False,False,False,False,False,False
726,119.949454,13.077810190098631,70,10,44.300000000000004,65,4.1000000000000005,0,0,False,False,False,False,False,False
727,120.107783,16.58415302718032,70,10,50.2,65,4.1000000000000005,0,0,False,False,False,False,False,False
728,120.26811,20.524336568479043,70,10,55.6,65,4.1000000000000005,0,0,False,False,False,False,False,False
729,120.429081,24.859434713037246,70,10,60.6,65,4.2,0,0,False,False,False,False,False,False
730,120.586058,29.466311005579854,70,10,66.0,65,4.2,0,0,False,False,False,False,False,False
731,120.751615,34.70362537219907,70,10,71.0,65,4.2,0,0,False,False,False,False,False,False
732,120.911433,40.10381360267175,70,10,76.0,65,4.2,0,0,False,False,False,False,False,False
733,121.074971,46.07051040171427,70,10,81.10000000000001,65,4.2,0,0,False,False,False,False,False,False
734,121.244528,52.494381289481396,70,10,86.2,0,4.0,0,0,False,False,False,False,False,False
735,121.400496,58.863370836429326,70,10,86.60000000000001,40,2.5,0,0,False,False,False,False,False,False
736,121.564029,65.6809049726989,70,10,86.60000000000001,0,2.0,0,0,False,False,False,False,False,False
737,121.728353,72.85115079644534,70,10,86.60000000000001,10,0.6000000000000001,0,0,False,False,False,False,False,False
738,121.886765,80.16216580755302,70,10,86.60000000000001,40,0.5,0,0,False,False,False,False,False,False
739,122.049378,87.73553210102573,70,10,89.80000000000001,65,4.1000000000000005,0,0,False,False,False,False,False,False
740,122.214786,95.68537354516681,70,10,94.7,65,4.4,0,0,False,False,False,False,False,False
741,122.374803,103.61905659104038,70,10,99.4,65,4.4,0,0,False,False,False,False,False,False
742,122.535615,111.71220337157546,70,10,53.800000000000004,65,4.4,0,0,False,False,False,False,False,False
743,122.696448,120.17481699951082,70,10,58.900000000000006,65,4.4,0,0,False,False,False,False,False,False
744,122.855671,128.4618815623404,70,10,63.6,65,4.4,0,0,False,False,False,False,False,False
745,123.011852,136.84709210712174,70,10,69.5,65,4.4,0,0,False,False,False,False,False,False
746,123.172322,145.49836607736194,70,10,74.5,65,4.4,0,0,False,False,False,False,False,False
747,123.335737,154.3408189155054,70,10,130.5,65,4.4,0,0,False,False,False,False,False,False
748,123.497487,163.1848488325351,70,10,136.3,65,4.4,0,0,False,False,False,False,False,False
749,123.660905,172.24050011324994,70,10,141.20000000000002,65,4.4,0,0,False,False,False,False,False,False
750,123.824638,181.23328180090576,70,10,145.8,65,4.4,0,0,False,False,False,False,False,False
751,123.983802,189.9570423287463,70,10,151.6,65,4.4,0,0,False,False,False,False,False,False
752,124.144449,198.8362654391483,70,10,156.9,65,4.4,0,0,False,False,False,False,False,False
753,124.305588,207.46608093632798,70,10,161.3,65,4.4,0,0,False,False,False,False,False,False
754,124.467745,216.1845194411585,70,10,167.20000000000002,65,4.4,0,0,False,False,False,False,False,False
755,124.620886,224.30420450864338,70,10,172.3,65,4.4,0,0,False,False,False,False,False,False
756,124.779226,232.54617695505934,70,10,177.20000000000002,65,4.4,0,0,False,False,False,True,False,False
757,124.937076,240.71550842386497,70,10,182.20000000000002,65,4.4,0,0,False,False,False,True,False,False
758,125.096119,248.7679091865529,70,10,187.20000000000002,55,4.2,0,0,False,False,False,True,False,False
759,125.252374,256.4572070674385,70,10,190.5,35,2.4000000000000004,0,0,False,False,False,True,False,False
760,125.410874,264.0029714708127,70,10,193.5,35,2.1,0,0,False,False,False,True,False,False
761,125.568688,271.3270814855565,70,10,195.9,65,4.4,0,0,False,False,False,False,False,False
762,125.725249,278.472409769565,70,10,200.9,65,4.9,0,0,False,False,False,False,False,False
763,125.887539,285.535549250017,70,10,206.10000000000002,65,4.7,0,0,False,False,False,False,False,False
764,126.047627,292.19137362377893,70,10,208.0,65,4.6000000000000005,0,0,False,False,False,False,False,False
765,126.2076,298.6126078705073,70,10,216.3,65,4.6000000000000005,0,0,False,False,False,False,False,False
766,126.367598,304.6527484092353,70,10,221.4,65,4.6000000000000005,0,0,False,False,False,False,False,False
767,126.529025,310.4299177237778,70,10,226.3,65,4.6000000000000005,0,0,False,False,False,False,False,False
768,126.692113,315.9334430239811,70,10,231.4,65,4.7,0,0,False,False,False,False,False,False
769,126.855134,321.0642456363023,70,10,236.20000000000002,65,4.7,0,0,False,False,False,False,False,False
770,127.012023,325.6355635630986,70,10,241.3,65,4.800000000000001,0,0,False,False,False,False,False,False
771,127.16847,329.83728258192764,70,10,246.20000000000002,65,4.800000000000001,0,0,False,False,False,False,False,False
772,127.326438,333.6804028952107,70,10,251.4,65,4.800000000000001,0,0,False,False,False,False,False,False
773,127.483102,337.1277126466274,70,10,256.0,65,4.9,0,0,False,False,False,False,False,False
774,127.64781,340.3180069128306,70,10,261.6,65,4.9,0,0,False,False,False,False,False,False
775,127.807279,342.96584208513934,70,10,266.7,65,5.0,0,0,False,False,False,False,False,False
776,127.964814,345.21559429729336,70,10,271.6,65,5.0,0,0,False,False,False,False,False,False
777,128.124116,347.02390080239775,70,10,276.5,65,5.1000000000000005,0,0,False,False,False,False,False,False
778,128.275758,348.36152230949716,70,10,281.3,65,5.300000000000001,0,0,False,False,False,False,False,False
779,128.431941,349.32898710532777,70,10,286.2,65,5.4,0,0,False,False,False,False,False,False
780,128.591648,349.87247135502685,70,10,291.1,65,5.4,0,0,False,False,False,False,False,False
781,128.751402,349.9866804226472,70,10,296.2,65,5.4,0,0,False,False,False,False,False,False
782,128.90765,349.66847309017965,70,10,301.3,65,5.4,0,0,False,False,False,False,False,False
783,129.063497,348.9299442098518,70,10,306.3,65,5.4,0,0,False,False,False,False,False,False
784,129.226883,347.7157210018044,70,10,311.20000000000005,65,5.4,0,0,False,False,False,False,False,False
785,129.386051,346.0920025644505,70,10,316.1,65,5.5,0,0,False,False,False,False,False,False
786,129.549022,343.9670002690282,70,10,321.0,65,5.6000000000000005,0,0,False,False,False,False,False,False
787,129.71564,341.3194123167991,70,10,325.8,65,5.1000000000000005,0,0,False,False,False,False,False,False
788,129.881133,338.30142477127345,70,10,330.3,25,4.3,0,0,False,False,False,False,False,False
789,130.040557,334.94544120719104,70,10,332.90000000000003,25,4.2,0,0,False,False,False,False,False,False
790,130.202051,331.1598071857293,70,10,335.8,35,3.0,0,0,False,False,False,False,False,False
791,130.367297,326.86672852199274,70,10,338.40000000000003,35,2.8000000000000003,0,0,False,False,False,False,False,False
792,130.527834,322.26868347103294,70,10,341.0,35,2.7,0,0,False,False,False,False,False,False
793,130.688814,317.30203460647203,70,10,342.70000000000005,35,2.6,0,0,False,False,False,False,False,False
794,130.847882,312.06173688899025,70,10,345.70000000000005,35,2.7,0,0,False,False,False,False,False,False
795,131.003859,306.5401947396524,70,10,346.1,20,1.5,0,0,False,False,False,False,False,False
796,131.160723,300.6679317162122,70,10,347.20000000000005,35,2.4000000000000004,0,0,False,False,False,False,False,False
797,131.324137,294.288265495541,70,10,348.20000000000005,0,2.1,0,0,False,False,False,False,False,False
798,131.48133,287.7857635802193,70,10,348.20000000000005,0,0.30000000000000004,0,0,False,False,False,False,False,False
799,131.644301,280.89513559767477,70,10,348.20000000000005,0,0.30000000000000004,0,0,False,False,False,False,False,False
800,131.8032,273.8418195363719,70,10,348.20000000000005,0,0.2,0,0,False,False,False,False,False,False
801,131.959582,266.5343572257778,70,10,348.40000000000003,0,0.0,0,0,False,False,False,False,False,False
802,132.119719,258.906830254597,70,10,348.20000000000005,0,0.0,0,0,False,False,False,False,False,False
803,132.27687,251.25673618588718,70,10,348.20000000000005,0,0.0,0,0,False,False,False,False,False,False
804,132.431116,243.61766073654834,70,10,348.20000000000005,0,0.0,0,0,False,False,False,False,False,False
805,132.589128,235.51998553691024,70,10,348.20000000000005,0,0.0,0,0,False,False,False,False,False,False
806,132.750901,227.06232784795,70,10,348.20000000000005,20,25.8,0,0,False,False,False,False,False,False
807,132.915177,218.36484725131976,70,10,348.6,35,1.6,0,0,False,False,False,False,False,False
808,133.071894,209.90264745164046,70,10,346.0,35,1.4000000000000001,0,0,False,False,False,False,False,False
809,133.230356,201.39432206755666,70,10,343.8,35,2.1,0,0,False,False,False,False,False,False
810,133.388124,192.8172547670447,70,10,341.5,35,2.3000000000000003,0,0,False,False,False,False,False,False
811,133.545034,184.09073081804655,70,10,336.0,35,2.6,0,0,False,False,False,False,False,False
812,133.708565,175.23926362195573,70,10,337.1,0,3.2,0,0,False,False,False,False,False,False
813,133.868934,166.47262680354197,70,10,336.90000000000003,20,1.4000000000000001,0,0,False,False,False,False,False,False
814,134.032006,157.4457801729079,70,10,335.1,50,2.6,0,0,False,False,False,False,False,False
815,134.192895,148.62029789514904,70,10,332.40000000000003,35,3.0,0,0,False,False,False,False,False,False
816,134.356728,139.72635508031587,70,10,329.40000000000003,25,4.0,0,0,False,False,False,False,False,False
817,134.520113,130.98715182737348,70,10,327.1,35,3.0,0,0,False,False,False,False,False,False
818,134.67707,122.73059223242866,70,10,323.5,40,3.9000000000000004,0,0,False,False,False,False,False,False
819,134.843042,114.11736086739916,70,10,320.40000000000003,55,5.300000000000001,0,0,False,False,False,False,False,False
820,134.999388,106.12504903517359,70,10,317.6,40,3.6,0,0,False,False,False,False,False,False
821,135.159857,98.08495820302726,70,10,313.5,25,4.6000000000000005,0,0,False,False,False,False,False,False
822,135.319443,90.3543846666329,70,10,309.8,60,5.9,0,0,False,False,False,False,False,False
823,135.475539,82.87254302222104,70,10,306.40000000000003,40,4.0,0,0,False,False,False,False,False,False
824,135.636753,75.34805141433228,70,10,302.1,55,5.2,0,0,False,False,False,False,False,False
825,135.804671,68.13066053788351,70,10,298.2,65,6.2,0,0,False,False,False,False,False,False
826,135.968381,61.031655491588864,70,10,293.8,65,4.3,0,0,False,False,False,False,False,False
827,136.125933,54.633042548517864,70,10,289.3,55,5.6000000000000005,0,0,False,False,False,False,False,False
828,136.293081,48.14096756851717,70,10,285.2,65,5.9,0,0,False,False,False,False,False,False
829,136.454063,42.190706041280805,70,10,281.3,50,4.7,0,0,False,False,False,False,False,False
830,136.626526,36.253334378962734,70,10,276.3,65,5.800000000000001,0,0,False,False,False,False,False,False
831,136.787785,31.022844486492772,70,10,272.1,65,5.800000000000001,0,0,False,False,False,False,False,False
832,136.957285,25.90972848921936,70,10,267.40000000000003,55,5.2,0,0,False,False,False,False,False,False
833,137.118959,21.456289533370636,70,10,262.3,65,5.7,0,0,False,False,False,False,False,False
834,137.279385,17.440737621297245,70,10,257.40000000000003,65,5.6000000000000005,0,0,False,False,False,False,False,False
835,137.435893,13.862289866732851,70,10,252.70000000000002,65,5.5,0,0,False,False,False,False,False,False
836,137.591646,10.717084752893783,70,10,247.3,65,5.4,0,0,False,False,False,False,False,False
837,137.751568,7.901677132407059,70,10,242.3,50,4.5,0,0,False,False,False,True,False,False
838,137.907771,5.546424590818816,70,10,239.10000000000002,35,2.8000000000000003,0,0,False,False,False,True,False,False
839,138.070637,3.5378496118474914,70,10,236.9,35,2.5,0,0,False,False,False,True,False,False
840,138.236005,1.9469557450353818,70,10,234.70000000000002,0,2.7,0,0,False,False,False,True,False,False
841,138.392691,0.8725436349889435,70,10,234.70000000000002,0,1.6,0,0,False,False,False,False,False,False
842,138.551006,0.22459363965685952,70,10,234.0,40,1.5,0,0,False,False,False,False,False,False
843,138.713636,2.2111022701665206e-06,70,10,231.0,65,4.5,0,0,False,False,False,False,False,False
844,138.878789,0.24029296986873305,70,10,226.10000000000002,65,5.0,0,0,False,False,False,False,False,False
845,139.040345,0.9371857367213465,70,10,221.20000000000002,65,5.1000000000000005,0,0,False,False,False,False,False,False
846,139.200243,2.062145839275786,70,10,216.3,65,5.1000000000000005,0,0,False,False,False,False,False,False
847,139.358682,3.5972794182088137,70,10,211.60000000000002,65,5.1000000000000005,0,0,False,False,False,False,False,False
848,139.519507,5.610871701608886,70,10,206.3,65,5.1000000000000005,0,0,False,False,False,False,False,False
849,139.673317,7.975772419626793,70,10,201.3,65,5.1000000000000005,0,0,False,False,False,False,False,False
850,139.839241,10.86040152618176,70,10,196.3,65,5.0,0,0,False,False,False,False,False,False
851,139.999145,14.100465366463595,70,10,191.20000000000002,65,5.0,0,0,False,False,False,False,False,False
852,140.158906,17.772152208252948,70,10,186.20000000000002,65,5.0,0,0,False,False,False,False,False,False
853,140.321179,21.92007023385662,70,10,181.5,65,4.9,0,0,False,False,False,False,False,False
854,140.483719,26.405142796705746,70,10,176.4,65,4.9,0,0,False,False,False,False,False,False
855,140.643985,31.296838492883268,70,10,171.4,0,4.5,0,0,False,False,False,False,False,False
856,140.803797,36.45965076395504,70,10,171.3,40,2.7,0,0,False,False,False,False,False,False
857,140.959674,41.883406786921825,70,10,173.60000000000002,65,4.3,0,0,False,False,False,False,False,False
858,141.11593,47.61912380352322,70,10,178.60000000000002,65,4.4,0,0,False,False,False,False,False,False
859,141.275452,53.76084549878907,70,10,183.70000000000002,65,4.5,0,0,False,False,False,False,False,False
860,141.439247,60.392735115072796,70,10,182.4,20,2.8000000000000003,0,0,False,False,False,False,False,False
861,141.596004,67.07431047779912,70,10,185.8,60,3.0,0,0,False,False,False,False,False,False
862,141.758396,74.17554553832915,70,10,181.3,65,4.6000000000000005,0,0,False,False,False,False,False,False
863,141.915681,81.43803715518469,70,10,176.3,65,4.7,0,0,False,False,False,False,False,False
864,142.07515,88.90210798548121,70,10,171.4,65,4.7,0,0,False,False,False,False,False,False
865,142.235249,96.70375061817212,70,10,160.0,65,4.7,0,0,False,False,False,False,False,False
866,142.392885,104.61069730467815,70,10,161.4,65,4.7,0,0,False,False,False,False,False,False
867,142.554732,112.76601906343069,70,10,156.4,65,4.7,0,0,False,False,False,False,False,False
868,142.7125,121.0265061823886,70,10,151.20000000000002,65,4.6000000000000005,0,0,False,False,False,False,False,False
869,142.86895,129.22643155692236,70,10,146.20000000000002,65,4.6000000000000005,0,0,False,False,False,False,False,False
870,143.028186,137.69987939533542,70,10,140.9,65,4.6000000000000005,0,0,False,False,False,False,False,False
871,143.187097,146.2721284901776,70,10,136.0,65,4.5,0,0,False,False,False,False,False,False
872,143.347333,154.9866365415906,70,10,131.0,65,4.5,0,0,False,False,False,False,False,False
873,143.507589,163.75784500007995,70,10,126.0,65,4.5,0,0,False,False,False,False,False,False
874,143.664265,172.42207089805655,70,10,121.10000000000001,65,4.5,0,0,False,False,False,False,False,False
875,143.824748,181.21674393449274,70,10,116.10000000000001,65,4.5,0,0,False,False,False,False,False,False
876,143.984798,190.00519047622853,70,10,111.10000000000001,65,4.5,0,0,False,False,False,False,False,False
877,144.143574,198.72150142151446,70,10,105.9,65,4.5,0,0,False,False,False,False,False,False
878,144.302347,207.26573989832548,70,10,100.80000000000001,65,4.5,0,0,False,False,False,False,False,False
879,144.46253,215.89554408004315,70,10,95.7,65,4.5,0,0,False,False,False,False,False,False
880,144.627117,224.63195647047513,70,10,90.7,65,4.5,0,0,False,False,False,False,False,False
881,144.788116,232.99652779491132,70,10,85.7,65,4.5,0,0,False,False,False,False,False,False
882,144.945041,241.13535512817396,70,10,80.7,65,4.4,0,0,False,False,False,False,False,False
883,145.107282,249.28032864361583,70,10,50.1,65,4.4,0,0,False,False,False,False,False,False
884,145.263574,257.00517856132734,70,10,45.2,65,4.4,0,0,False,False,False,False,False,False
885,145.417205,264.30749422756287,70,10,40.2,65,4.4,0,0,False,False,False,False,False,False
886,145.579629,271.868995386101,70,10,35.300000000000004,65,4.4,0,0,False,False,False,False,False,False
887,145.737398,278.9644640145571,70,10,55.7,65,4.5,0,0,False,False,False,False,False,False
888,145.890553,285.62848322309645,70,10,50.6,65,4.5,0,0,False,False,False,False,False,False
889,146.047944,292.2197068916345,70,10,20.3,65,4.4,0,0,False,False,False,False,False,False
890,146.204992,298.5172651243556,70,10,14.700000000000001,65,4.4,0,0,False,False,False,False,False,False
891,146.361837,304.45098082856333,70,10,22.3,65,4.4,0,0,False,False,False,False,False,False
892,146.519913,310.14412826585306,70,10,17.6,65,4.4,0,0,False,False,False,False,False,False
893,146.682463,315.62499105865663,70,10,25.200000000000003,65,4.4,0,0,False,False,False,False,False,False
894,146.849268,320.8448193843361,70,10,20.3,65,4.4,0,0,False,False,False,False,False,False
895,147.006701,325.46181152149137,70,10,834.8000000000001,65,4.4,0,0,False,False,False,False,False,False
896,147.171308,329.8961163292919,70,10,10.4,60,4.4,0,0,False,False,False,False,False,False
897,147.331159,333.78429051335985,70,10,6.7,35,2.5,0,0,False,False,False,False,False,False
898,147.494937,337.36967655192507,70,10,4.3,35,2.3000000000000003,0,0,False,False,False,False,False,False
899,147.65613,340.4853145639388,70,10,3.8000000000000003,0,1.1,0,0,False,False,False,False,False,False
900,147.815417,343.0836148374535,70,10,823.0,0,0.4,0,0,False,False,False,False,False,False
901,147.975461,345.3363551219437,70,10,3.8000000000000003,0,0.0,0,0,False,False,False,False,False,False
902,148.132841,347.109283272025,70,10,3.9000000000000004,20,25.900000000000002,0,0,False,False,False,False,False,False
903,148.289488,348.4698531950062,70,10,822.6,35,1.6,0,0,False,False,False,False,False,False
904,148.448267,349.40809198256727,70,10,6.1000000000000005,35,1.2000000000000002,0,0,False,False,False,False,False,False
905,148.604812,349.9028679230857,70,10,11.4,35,3.2,0,0,False,False,False,False,False,False
906,148.762677,349.9776756930811,70,10,832.8000000000001,35,3.2,0,0,False,False,False,False,False,False
907,148.926078,349.6044633153149,70,10,18.900000000000002,35,1.7000000000000002,0,0,False,False,False,False,False,False
908,149.087365,348.78610098248384,70,10,21.6,35,1.7000000000000002,0,0,False,False,False,False,False,False
909,149.244173,347.5566755816173,70,10,31.200000000000003,65,4.5,0,0,False,False,False,False,False,False
910,149.403361,345.8943337717177,70,10,23.200000000000003,65,4.4,0,0,False,False,False,False,False,False
911,149.563422,343.7733125468773,70,10,46.7,65,4.2,0,0,False,False,False,False,False,False
912,149.719779,341.2819403312438,70,10,51.5,65,4.2,0,0,False,False,False,False,False,False
913,149.879682,338.3771000261321,70,10,62.400000000000006,65,4.3,0,0,False,False,False,False,False,False
914,150.03578,335.06623262003194,70,10,67.10000000000001,65,4.3,0,0,False,False,False,False,False,False
915,150.19181,331.4095271753813,70,10,77.7,65,4.3,0,0,False,False,False,False,False,False
916,150.351935,327.27524885791195,70,10,82.60000000000001,65,4.3,0,0,False,False,False,False,False,False
917,150.511774,322.72276302220337,70,10,85.7,0,2.5,0,0,False,False,False,False,False,False
918,150.66871,317.9432446958949,70,10,85.60000000000001,0,0.8,0,0,False,False,False,False,False,False
919,150.831348,312.6028533930813,70,10,87.60000000000001,65,4.1000000000000005,0,0,False,False,False,False,False,False
920,150.992181,306.98543611107925,70,10,92.4,50,3.7,0,0,False,False,False,False,False,False
921,151.148512,301.1297158601505,70,10,204.8,65,4.7,0,0,False,False,False,False,False,False
922,151.306292,295.0300323902902,70,10,107.30000000000001,65,4.5,0,0,False,False,False,False,False,False
923,151.462809,288.59294597776216,70,10,118.10000000000001,65,4.5,0,0,False,False,False,False,False,False
924,151.618865,281.9323680320326,70,10,123.10000000000001,65,4.5,0,0,False,False,False,False,False,False
925,151.779943,274.8067693722479,70,10,133.1,65,4.6000000000000005,0,0,False,False,False,False,False,False
926,151.937124,267.55257912996126,70,10,137.9,65,4.6000000000000005,0,0,False,False,False,False,False,False
927,152.099224,259.9317742771617,70,10,148.6,65,4.6000000000000005,0,0,False,False,False,False,False,False
928,152.258885,252.04104267096108,70,10,153.5,65,4.6000000000000005,0,0,False,False,False,False,False,False
929,152.418306,244.22841850971935,70,10,164.3,65,4.5,0,0,False,False,False,False,False,False
930,152.583799,235.75644270578888,70,10,168.9,65,4.5,0,0,False,False,False,False,False,False
931,152.740475,227.5725356128658,70,10,179.3,65,4.5,0,0,False,False,False,False,False,False
932,152.903247,219.0214150399416,70,10,184.5,65,4.6000000000000005,0,0,False,False,False,True,False,False
933,153.060239,210.55872894529512,70,10,194.5,55,4.0,0,0,False,False,False,True,False,False
934,153.220884,201.85407477643977,70,10,198.3,35,2.3000000000000003,0,0,False,False,False,True,False,False
935,153.379,193.24708056598982,70,10,203.8,65,4.5,0,0,False,False,False,False,False,False
936,153.539299,184.47838275380482,70,10,208.8,65,5.1000000000000005,0,0,False,False,False,False,False,False
937,153.695664,175.8541328194567,70,10,117.0,65,4.800000000000001,0,0,False,False,False,False,False,False
938,153.851373,167.27273445721204,70,10,121.60000000000001,65,4.800000000000001,0,0,False,False,False,False,False,False
939,154.014079,158.43827358588362,70,10,234.5,65,4.9,0,0,False,False,False,False,False,False
940,154.175562,149.642960732791,70,10,239.10000000000002,65,5.0,0,0,False,False,False,False,False,False
941,154.332186,141.07684815451333,70,10,249.70000000000002,65,5.0,0,0,False,False,False,False,False,False
942,154.492449,132.43697885019674,70,10,254.20000000000002,65,5.1000000000000005,0,0,False,False,False,False,False,False
943,154.64819,124.16109323147549,70,10,264.90000000000003,65,5.2,0,0,False,False,False,False,False,False
944,154.815573,115.54750586880965,70,10,269.5,65,5.2,0,0,False,False,False,False,False,False
945,154.975946,107.28268572458285,70,10,279.8,65,5.4,0,0,False,False,False,False,False,False
946,155.136658,99.25170911097172,70,10,284.40000000000003,65,5.5,0,0,False,False,False,False,False,False
947,155.29336,91.55135158424157,70,10,294.6,65,5.6000000000000005,0,0,False,False,False,False,False,False
948,155.455234,83.85890808770935,70,10,299.2,65,5.6000000000000005,0,0,False,False,False,False,False,False
949,155.612731,76.59994434847063,70,10,309.70000000000005,65,5.6000000000000005,0,0,False,False,False,False,False,False
950,155.778442,69.22014695973064,70,10,314.1,65,5.7,0,0,False,False,False,False,False,False
951,155.936663,62.46211018865448,70,10,324.3,65,5.800000000000001,0,0,False,False,False,False,False,False
952,156.097129,55.76242893974295,70,10,328.0,50,4.5,0,0,False,False,False,False,False,False
953,156.249454,49.61028595449601,70,10,335.20000000000005,40,3.7,0,0,False,False,False,False,False,False
954,156.408467,43.84176826974988,70,10,337.20000000000005,40,2.9000000000000004,0,0,False,False,False,False,False,False
955,156.568348,38.203929417422046,70,10,342.0,35,2.7,0,0,False,False,False,False,False,False
956,156.728316,32.90003496960995,70,10,344.20000000000005,35,2.8000000000000003,0,0,False,False,False,False,False,False
957,156.888051,27.896102621742585,70,10,346.6,20,1.3,0,0,False,False,False,False,False,False
958,157.048952,23.32813014636872,70,10,347.70000000000005,0,2.9000000000000004,0,0,False,False,False,False,False,False
959,157.212647,19.05017869686239,70,10,348.5,0,0.9,0,0,False,False,False,False,False,False
960,157.372536,15.243247707057861,70,10,348.5,0,0.0,0,0,False,False,False,False,False,False
961,157.530062,11.917449122383033,70,10,348.5,0,0.2,0,0,False,False,False,False,False,False
962,157.692324,8.88121418788657,70,10,348.5,0,0.0,0,0,False,False,False,False,False,False
963,157.854036,6.298079571934892,70,10,348.5,0,0.0,0,0,False,False,False,False,False,False
964,158.015699,4.167957743893908,70,10,348.6,35,0.6000000000000001,0,0,False,False,False,False,False,False
965,158.171874,2.5033855328278776,70,10,345.1,35,1.9000000000000001,0,0,False,False,False,False,False,False
966,158.329975,1.2524418787136256,70,10,343.3,35,2.3000000000000003,0,0,False,False,False,False,False,False
967,158.48651,0.4286598630318963,70,10,341.5,0,1.5,0,0,False,False,False,False,False,False
